no,url,product_id,name,brand,category,sold,featured_image,description,published_at,created_at,variant_by,variant_id,title,barcode,price,variant_image,available,inventory_quantity
1091,https://lamthaocosmetics.vn/products/gel-rua-mat-cho-da-dau-mun-svr-sebiaclear-gel-moussant,1054071023,Gel Rửa Mặt Cho Da Dầu Mụn SVR Sebiaclear Gel Moussant,SVR,Sữa Rửa Mặt,2697,https://product.hstatic.net/200000868185/product/svsr__2__d21d036524df47a4a6b599aeeadb5820.jpg,"Bụi bẩn “cấu kết” bã nhờn gây bít tắc ở lỗ chân lông là một trong những nguyên nhân chính - phổ biến gây ra mụn. Gel rửa mặt cho da dầu mụn SVR Sebiaclear Gel Moussant với khả năng tạo bọt mịn sẽ nhẹ nhàng đánh bay những tác nhân gây hại sâu bên trong lỗ chân lông, trả lại cho bạn làn da sạch đẹp và căng đầy sức sống.",2024-04-11T17:36:34.143Z,2024-04-11T17:36:46.322Z,['Dung tích'],1121607162,200ml,3401381332617,325000.0,https://product.hstatic.net/200000868185/product/svsr_aaf7ea545fb54a9abd7c080203580dc7.jpg,False,0.0
1092,https://lamthaocosmetics.vn/products/gel-rua-mat-cho-da-dau-mun-svr-sebiaclear-gel-moussant,1054071023,Gel Rửa Mặt Cho Da Dầu Mụn SVR Sebiaclear Gel Moussant,SVR,Sữa Rửa Mặt,2697,https://product.hstatic.net/200000868185/product/svsr__2__d21d036524df47a4a6b599aeeadb5820.jpg,"Bụi bẩn “cấu kết” bã nhờn gây bít tắc ở lỗ chân lông là một trong những nguyên nhân chính - phổ biến gây ra mụn. Gel rửa mặt cho da dầu mụn SVR Sebiaclear Gel Moussant với khả năng tạo bọt mịn sẽ nhẹ nhàng đánh bay những tác nhân gây hại sâu bên trong lỗ chân lông, trả lại cho bạn làn da sạch đẹp và căng đầy sức sống.",2024-04-11T17:36:34.143Z,2024-04-11T17:36:46.322Z,['Dung tích'],1121607164,400ml,3401381332785,459000.0,https://product.hstatic.net/200000868185/product/svsr__1__16b4db3d84b046ab8dda35f55bf9af0b.jpg,False,0.0
1093,https://lamthaocosmetics.vn/products/gel-rua-mat-cho-da-dau-mun-svr-sebiaclear-gel-moussant,1054071023,Gel Rửa Mặt Cho Da Dầu Mụn SVR Sebiaclear Gel Moussant,SVR,Sữa Rửa Mặt,2697,https://product.hstatic.net/200000868185/product/svsr__2__d21d036524df47a4a6b599aeeadb5820.jpg,"Bụi bẩn “cấu kết” bã nhờn gây bít tắc ở lỗ chân lông là một trong những nguyên nhân chính - phổ biến gây ra mụn. Gel rửa mặt cho da dầu mụn SVR Sebiaclear Gel Moussant với khả năng tạo bọt mịn sẽ nhẹ nhàng đánh bay những tác nhân gây hại sâu bên trong lỗ chân lông, trả lại cho bạn làn da sạch đẹp và căng đầy sức sống.",2024-04-11T17:36:34.143Z,2024-04-11T17:36:46.322Z,['Dung tích'],1121607165,200ml + 55ml (đổi mã),8936206910534-1,325000.0,https://product.hstatic.net/200000868185/product/8936206910534_73e98c589ba740e2b159015d22d5f81f_8472e3d43c2840749ebe2a42f764e408.jpeg,False,0.0
1094,https://lamthaocosmetics.vn/products/gel-rua-mat-cho-da-dau-mun-svr-sebiaclear-gel-moussant,1054071023,Gel Rửa Mặt Cho Da Dầu Mụn SVR Sebiaclear Gel Moussant,SVR,Sữa Rửa Mặt,2697,https://product.hstatic.net/200000868185/product/svsr__2__d21d036524df47a4a6b599aeeadb5820.jpg,"Bụi bẩn “cấu kết” bã nhờn gây bít tắc ở lỗ chân lông là một trong những nguyên nhân chính - phổ biến gây ra mụn. Gel rửa mặt cho da dầu mụn SVR Sebiaclear Gel Moussant với khả năng tạo bọt mịn sẽ nhẹ nhàng đánh bay những tác nhân gây hại sâu bên trong lỗ chân lông, trả lại cho bạn làn da sạch đẹp và căng đầy sức sống.",2024-04-11T17:36:34.143Z,2024-04-11T17:36:46.322Z,['Dung tích'],1141576040,55ml,3662361003389,119000.0,https://product.hstatic.net/200000868185/product/new_project_4f68eed997ca442f949d68939cc4b26c_98efb9a9a10b4946812d50869aca612b.jpg,True,360.0
1095,https://lamthaocosmetics.vn/products/gel-rua-mat-cho-da-dau-mun-svr-sebiaclear-gel-moussant,1054071023,Gel Rửa Mặt Cho Da Dầu Mụn SVR Sebiaclear Gel Moussant,SVR,Sữa Rửa Mặt,2697,https://product.hstatic.net/200000868185/product/svsr__2__d21d036524df47a4a6b599aeeadb5820.jpg,"Bụi bẩn “cấu kết” bã nhờn gây bít tắc ở lỗ chân lông là một trong những nguyên nhân chính - phổ biến gây ra mụn. Gel rửa mặt cho da dầu mụn SVR Sebiaclear Gel Moussant với khả năng tạo bọt mịn sẽ nhẹ nhàng đánh bay những tác nhân gây hại sâu bên trong lỗ chân lông, trả lại cho bạn làn da sạch đẹp và căng đầy sức sống.",2024-04-11T17:36:34.143Z,2024-04-11T17:36:46.322Z,['Dung tích'],1141576180,200ml + 55ml,8936206910534,325000.0,https://product.hstatic.net/200000868185/product/8936206910534_73e98c589ba740e2b159015d22d5f81f_8472e3d43c2840749ebe2a42f764e408.jpeg,True,67.0
1096,https://lamthaocosmetics.vn/products/gel-rua-mat-cho-da-dau-mun-laboratorios-babe-stop-akn-purifying-cleansing-gel,1054065607,Gel Rửa Mặt Cho Da Dầu Mụn Laboratorios BABE Stop AKN Purifying Cleansing Gel,Laboratorios BABE,Sữa Rửa Mặt,2475,https://product.hstatic.net/200000868185/product/1_1fe2693099f046648db3c343b4c5952f.png,"Gel Rửa Mặt Cho Da Dầu Mụn Laboratorios BABE Stop AKN Limpiador Purificante Stop AKN Purifying Cleansing Gel giúp làm sạch da được khuyên dùng đặc biệt cho da hỗn hợp dầu hoặc da mụn giúp điều tiết sản xuất dầu, ngăn ngừa bóng nhờn và làm thông thoáng lỗ chân lông,  giúp ngăn ngừa và tác dụng lên mụn không gây kích ứng",2024-04-11T11:46:02.605Z,2024-04-11T11:46:04.481Z,['Dung Tích'],1121595323,100ml,8437011329875,223000.0,https://product.hstatic.net/200000868185/product/_stop_akn_purifying_cleansing_gel__1__1fcb9ff1544442b9bda7c7b17029c315_7b24ec793c8b4737b691e73378738757.jpg,True,5.0
1097,https://lamthaocosmetics.vn/products/gel-rua-mat-cho-da-dau-mun-laboratorios-babe-stop-akn-purifying-cleansing-gel,1054065607,Gel Rửa Mặt Cho Da Dầu Mụn Laboratorios BABE Stop AKN Purifying Cleansing Gel,Laboratorios BABE,Sữa Rửa Mặt,2475,https://product.hstatic.net/200000868185/product/1_1fe2693099f046648db3c343b4c5952f.png,"Gel Rửa Mặt Cho Da Dầu Mụn Laboratorios BABE Stop AKN Limpiador Purificante Stop AKN Purifying Cleansing Gel giúp làm sạch da được khuyên dùng đặc biệt cho da hỗn hợp dầu hoặc da mụn giúp điều tiết sản xuất dầu, ngăn ngừa bóng nhờn và làm thông thoáng lỗ chân lông,  giúp ngăn ngừa và tác dụng lên mụn không gây kích ứng",2024-04-11T11:46:02.605Z,2024-04-11T11:46:04.481Z,['Dung Tích'],1121595322,200ml,8437014389302,343000.0,https://product.hstatic.net/200000868185/product/1_1fe2693099f046648db3c343b4c5952f.png,True,117.0
1098,https://lamthaocosmetics.vn/products/tinh-chat-ho-tro-giam-tham-sang-da-se-khit-lo-chan-long-drceutics-niacinamide-12-nag-5,1054069024,"Tinh Chất Hỗ Trợ Giảm Thâm, Sáng Da & Se Khít Lỗ Chân Lông DrCeutics Niacinamide 12% + NAG 5%",DrCeutics,Tinh Chất (Serum),2422,https://product.hstatic.net/200000868185/product/new_project91919_2c90deecacd64dc8b3a0b16ed05089fc_3e13b59c3a044a938651aa651496442e.jpg,"Tinh Chất Hỗ Trợ Giảm Thâm, Sáng Da & Se Khít Lỗ Chân Lông DrCeutics Niacinamide 12% + NAG 5% chứa 12% Niacinamide và 5% N-Acetyl Glucosamine giúp tăng cường khả năng làm sáng da, cải thiện da sạm xỉn màu, củng cố hàng rào bảo vệ da, giúp da khỏe mạnh đồng thời giúp cân bằng dầu nhờn, thu nhỏ lỗ chân lông.",2024-04-11T16:46:59.166Z,2024-04-11T16:46:59.972Z,['Dung Tích'],1121602891,30ml (đổi mã),8936205620083-1,214000.0,https://product.hstatic.net/200000868185/product/new_project91919_2c90deecacd64dc8b3a0b16ed05089fc_3e13b59c3a044a938651aa651496442e.jpg,False,0.0
1099,https://lamthaocosmetics.vn/products/tinh-chat-ho-tro-giam-tham-sang-da-se-khit-lo-chan-long-drceutics-niacinamide-12-nag-5,1054069024,"Tinh Chất Hỗ Trợ Giảm Thâm, Sáng Da & Se Khít Lỗ Chân Lông DrCeutics Niacinamide 12% + NAG 5%",DrCeutics,Tinh Chất (Serum),2422,https://product.hstatic.net/200000868185/product/new_project91919_2c90deecacd64dc8b3a0b16ed05089fc_3e13b59c3a044a938651aa651496442e.jpg,"Tinh Chất Hỗ Trợ Giảm Thâm, Sáng Da & Se Khít Lỗ Chân Lông DrCeutics Niacinamide 12% + NAG 5% chứa 12% Niacinamide và 5% N-Acetyl Glucosamine giúp tăng cường khả năng làm sáng da, cải thiện da sạm xỉn màu, củng cố hàng rào bảo vệ da, giúp da khỏe mạnh đồng thời giúp cân bằng dầu nhờn, thu nhỏ lỗ chân lông.",2024-04-11T16:46:59.166Z,2024-04-11T16:46:59.972Z,['Dung Tích'],1125426439,100g,8936205620090,499000.0,https://product.hstatic.net/200000868185/product/aa_e06cbf4affd54d6cb04ffb890eca1cf8.png,False,0.0
1100,https://lamthaocosmetics.vn/products/tinh-chat-ho-tro-giam-tham-sang-da-se-khit-lo-chan-long-drceutics-niacinamide-12-nag-5,1054069024,"Tinh Chất Hỗ Trợ Giảm Thâm, Sáng Da & Se Khít Lỗ Chân Lông DrCeutics Niacinamide 12% + NAG 5%",DrCeutics,Tinh Chất (Serum),2422,https://product.hstatic.net/200000868185/product/new_project91919_2c90deecacd64dc8b3a0b16ed05089fc_3e13b59c3a044a938651aa651496442e.jpg,"Tinh Chất Hỗ Trợ Giảm Thâm, Sáng Da & Se Khít Lỗ Chân Lông DrCeutics Niacinamide 12% + NAG 5% chứa 12% Niacinamide và 5% N-Acetyl Glucosamine giúp tăng cường khả năng làm sáng da, cải thiện da sạm xỉn màu, củng cố hàng rào bảo vệ da, giúp da khỏe mạnh đồng thời giúp cân bằng dầu nhờn, thu nhỏ lỗ chân lông.",2024-04-11T16:46:59.166Z,2024-04-11T16:46:59.972Z,['Dung Tích'],1141855207,30ml,8936205620083,214000.0,https://product.hstatic.net/200000868185/product/new_project91919_2c90deecacd64dc8b3a0b16ed05089fc_3e13b59c3a044a938651aa651496442e.jpg,False,0.0
1101,https://lamthaocosmetics.vn/products/tinh-chat-ho-tro-giam-tham-sang-da-kiem-dau-drceutics-basic-niacinamide-8-with-n-acetyl-glucosamine,1054069019,Tinh Chất Hỗ Trợ Giảm Thâm Sáng Da & Kiềm Dầu DrCeutics Basic Niacinamide 8% With N-Acetyl Glucosamine,DrCeutics,Tinh Chất (Serum),2229,https://product.hstatic.net/200000868185/product/amide-8-with-n-acetyl-glucosamine__1__895c5b968450499c8276a168cacf37ca_557ec5e1fd6744e28d7e07e968c66460.jpg,"Tinh Chất Hỗ Trợ Giảm Thâm, Sáng Da & Kiềm Dầu DrCeutics Basic Niacinamide 8% With N-Acetyl Glucosamine 30g với sự kết hợp độc quyền giữa niacinamide, kẽm PCA, acetyl glucosamine cùng các chiết xuất từ thực vật giúp làm sáng da, giảm nám, tạo nên màng chắn bảo vệ da giúp làn da sáng khỏe.",2024-04-11T16:46:54.893Z,2024-04-11T16:46:59.013Z,['Dung Tích'],1121602884,30g,8936205620410,166000.0,https://product.hstatic.net/200000868185/product/amide-8-with-n-acetyl-glucosamine__1__895c5b968450499c8276a168cacf37ca_557ec5e1fd6744e28d7e07e968c66460.jpg,True,10.0
